,AWAY_TEAM_ABBREVIATION,GAME_ID,AWAY_STL,AWAY_BLK,AWAY_PF,AWAY_PLUS_MINUS,HOME_TEAM_ABBREVIATION,HOME_STL,HOME_BLK,HOME_PF,HOME_PLUS_MINUS,HOME_OFF_RATING,HOME_DEF_RATING,HOME_AST_TOV,HOME_AST_RATIO,HOME_OREB_PCT,HOME_DREB_PCT,HOME_REB_PCT,HOME_TM_TOV_PCT,HOME_TS_PCT,HOME_PACE,HOME_PIE,AWAY_OFF_RATING,AWAY_DEF_RATING,AWAY_AST_TOV,AWAY_AST_RATIO,AWAY_OREB_PCT,AWAY_DREB_PCT,AWAY_REB_PCT,AWAY_TM_TOV_PCT,AWAY_TS_PCT,AWAY_E_PACE,AWAY_PACE,AWAY_PIE,HomeWin
399,DET,21600400,6,1,18,-15,IND,6,3,16,15,95.7,111.7,2.44,17.6,0.204,0.721,0.433,9.6,0.48,94.0,0.395,111.7,95.7,2.22,16.3,0.279,0.796,0.567,9.6,0.559,93.34,94.0,0.605,1
400,CHA,21600401,8,3,17,8,ATL,4,2,18,-8,101.0,109.2,2.17,19.8,0.2,,,12.2,0.532,98.0,0.463,109.2,101.0,2.17,19.7,,0.8,,12.2,0.571,97.38,98.0,0.537,0
401,LAL,21600402,3,2,16,-11,CLE,8,3,12,11,128.0,116.1,3.75,22.2,0.283,0.761,0.522,8.6,0.614,93.0,0.557,116.1,128.0,2.5,22.4,0.239,0.717,0.478,12.9,0.589,93.82,93.0,0.443,1
402,MIN,21600403,9,6,21,-2,HOU,14,4,22,2,100.0,98.2,1.47,17.0,0.233,0.691,0.452,15.3,0.53,100.53,0.491,98.2,100.0,1.32,18.7,0.309,0.767,0.548,19.8,0.525,101.74,100.53,0.509,1
403,DEN,21600404,6,7,27,13,NYK,6,4,27,-13,125.7,114.0,2.6,18.7,0.349,0.717,0.539,9.9,0.618,100.5,0.569,114.0,125.7,1.38,14.0,0.283,0.651,0.461,13.0,0.587,101.46,100.5,0.431,0
404,GSW,21600405,7,5,16,45,POR,7,4,19,-45,136.4,90.0,2.4,24.1,0.366,,,15.2,0.686,99.5,0.744,90.0,136.4,1.45,13.1,,0.634,,11.0,0.475,101.62,99.5,0.256,0
405,LAC,21600406,7,1,23,-7,WAS,10,4,24,7,112.2,119.4,1.87,19.9,0.37,0.738,0.545,15.3,0.564,98.0,0.487,119.4,112.2,1.6,18.0,0.262,0.63,0.455,15.3,0.621,100.38,98.0,0.513,1
406,MEM,21600407,8,1,28,-9,UTA,4,11,20,9,83.9,94.3,1.09,9.7,0.394,0.833,0.565,12.6,0.362,87.0,0.272,94.3,83.9,1.2,16.4,0.167,0.606,0.435,17.2,0.532,89.96,87.0,0.728,1
407,BKN,21600408,8,5,20,-1,PHI,5,5,18,1,103.9,104.9,1.63,19.0,0.234,,,15.5,0.565,103.0,0.508,104.9,103.9,1.35,16.7,,0.766,,16.5,0.55,102.88,103.0,0.492,1
408,ORL,21600409,5,3,17,-30,TOR,10,7,16,30,84.0,114.7,0.65,10.8,0.24,0.702,0.464,21.3,0.454,94.5,0.309,114.7,84.0,1.82,15.7,0.298,0.76,0.536,11.6,0.566,97.1,94.5,0.691,1
409,BOS,21600410,13,2,16,10,MIA,7,5,20,-10,107.1,97.9,1.62,15.9,0.28,0.821,0.517,13.3,0.534,97.5,0.53,97.9,107.1,1.0,18.3,0.179,0.72,0.483,23.7,0.594,98.68,97.5,0.47,0
410,SAC,21600411,7,4,21,-20,DAL,10,6,13,20,108.8,84.9,1.82,17.0,0.159,0.796,0.495,12.1,0.571,92.0,0.654,84.9,108.8,1.0,13.9,0.204,0.841,0.505,17.2,0.473,92.58,92.0,0.346,1
411,NOP,21600412,8,6,17,-13,SAS,6,6,15,13,103.1,117.7,2.42,21.3,,0.696,,12.4,0.525,96.5,0.431,117.7,103.1,2.21,22.0,0.304,,,14.6,0.591,98.42,96.5,0.569,1
412,IND,21600413,6,5,20,2,WAS,5,6,22,-2,110.3,106.1,1.2,13.9,0.265,0.642,0.461,15.5,0.556,98.0,0.512,106.1,110.3,1.27,14.2,0.358,0.735,0.539,15.2,0.528,101.34,98.0,0.488,0
413,DET,21600414,8,3,8,-31,CHI,9,5,13,31,125.6,91.1,2.62,25.7,0.303,0.76,0.578,14.4,0.664,90.0,0.676,91.1,125.6,1.73,16.0,0.24,0.697,0.422,12.2,0.462,89.4,90.0,0.324,1
414,ATL,21600415,5,2,20,2,OKC,8,3,18,-2,114.6,112.5,1.6,19.3,0.189,0.66,0.46,15.6,0.643,96.0,0.543,112.5,114.6,1.08,10.5,0.34,0.811,0.54,12.5,0.549,95.5,96.0,0.457,0
415,MIN,21600416,8,7,25,7,PHX,11,5,23,-7,113.9,106.9,1.37,18.3,0.364,0.667,0.522,18.8,0.593,101.0,0.577,106.9,113.9,0.94,12.3,0.333,0.636,0.478,16.8,0.554,105.7,101.0,0.423,0
416,DEN,21600417,7,0,13,10,DAL,4,4,17,-10,115.1,125.8,1.75,18.0,0.125,0.75,0.421,12.9,0.637,93.0,0.418,125.8,115.1,2.67,24.3,0.25,0.875,0.579,12.9,0.665,92.44,93.0,0.582,0
417,PHI,21600418,6,8,20,-15,NOP,2,3,16,15,111.3,95.9,2.33,19.4,0.339,0.824,0.564,12.4,0.517,97.0,0.571,95.9,111.3,1.38,14.7,0.176,0.661,0.436,13.4,0.51,99.34,97.0,0.429,1
418,CHA,21600419,5,2,13,4,LAL,5,12,20,-4,124.5,118.9,3.0,20.8,0.407,0.702,0.545,10.6,0.559,94.5,0.507,118.9,124.5,2.42,21.3,0.298,0.593,0.455,12.6,0.596,97.7,94.5,0.493,0
419,BKN,21600420,9,5,23,-12,TOR,13,9,21,12,99.0,111.5,1.18,14.3,0.333,,,16.2,0.503,104.5,0.432,111.5,99.0,1.46,13.9,,0.667,,12.5,0.554,105.98,104.5,0.568,1
420,NYK,21600421,6,8,18,7,IND,10,5,14,-7,105.7,112.4,2.44,16.1,0.236,0.778,0.48,8.6,0.526,105.0,0.475,112.4,105.7,1.6,17.6,0.222,0.764,0.52,14.3,0.607,105.88,105.0,0.525,0
421,MIA,21600422,4,6,30,-6,ORL,3,5,25,6,111.1,117.2,1.83,14.3,0.271,0.733,0.504,10.3,0.544,96.41,0.461,117.2,111.1,2.18,15.6,0.267,0.729,0.496,9.5,0.573,101.83,96.41,0.539,1
422,MIL,21600423,6,6,21,-6,CLE,5,2,21,6,110.7,105.9,1.9,14.4,0.25,0.725,0.477,9.7,0.554,92.83,0.486,105.9,110.7,1.47,16.1,0.275,0.75,0.523,14.7,0.541,94.03,92.83,0.514,1
423,MEM,21600424,10,3,30,-3,BOS,7,5,22,3,109.8,109.0,1.69,16.6,0.224,0.649,0.453,12.7,0.573,91.47,0.53,109.0,109.8,1.77,16.3,0.351,0.776,0.547,13.0,0.517,92.45,91.47,0.47,1
424,SAS,21600425,13,5,17,2,HOU,10,5,17,-2,102.0,104.1,1.29,15.4,0.407,0.744,0.549,17.3,0.481,98.0,0.468,104.1,102.0,1.11,16.4,0.256,0.593,0.451,19.4,0.58,98.94,98.0,0.532,0
425,LAC,21600426,7,2,13,17,DEN,5,1,15,-17,104.1,124.0,1.69,16.4,0.346,0.805,0.548,13.3,0.516,97.0,0.397,124.0,104.1,2.46,23.4,0.195,0.654,0.452,13.5,0.649,98.26,97.0,0.603,0
426,GSW,21600427,13,3,18,30,UTA,5,3,17,-30,106.1,76.3,2.4,18.3,0.255,0.778,0.524,10.2,0.533,97.5,0.758,76.3,106.1,0.57,10.8,0.222,0.745,0.476,23.7,0.436,98.14,97.5,0.242,0
427,POR,21600428,5,4,31,-5,SAC,3,4,28,5,124.7,131.3,3.33,21.0,0.383,0.853,0.58,9.3,0.584,96.5,0.489,131.3,124.7,2.0,16.5,0.147,0.617,0.42,10.4,0.693,97.26,96.5,0.511,1
428,MIL,21600429,7,8,21,-11,CLE,3,7,20,11,122.8,108.5,2.5,21.8,0.292,0.818,0.543,13.0,0.592,93.0,0.525,108.5,122.8,2.67,19.6,0.182,0.708,0.457,9.6,0.568,95.56,93.0,0.475,1
429,MIN,21600430,6,6,11,8,ATL,9,8,15,-8,95.5,103.4,1.9,16.3,0.2,0.604,0.398,11.4,0.479,88.5,0.439,103.4,95.5,1.24,16.5,0.396,0.8,0.602,19.1,0.516,90.44,88.5,0.561,0
430,MEM,21600431,9,4,26,12,DET,2,3,18,-12,92.5,105.4,1.0,13.9,0.327,0.816,0.571,18.3,0.487,93.0,0.408,105.4,92.5,2.78,20.1,0.184,0.673,0.429,9.7,0.542,93.82,93.0,0.592,0
431,CHI,21600432,4,5,18,-10,WAS,7,3,20,10,100.0,110.3,1.67,17.4,,0.814,,15.5,0.469,97.0,0.42,110.3,100.0,2.3,18.3,0.186,,,10.3,0.575,99.18,97.0,0.58,1
432,NOP,21600433,4,3,18,-11,OKC,8,6,20,11,113.4,124.7,2.78,18.9,0.245,0.674,0.446,9.3,0.561,97.0,0.436,124.7,113.4,2.2,16.9,0.326,0.755,0.554,10.3,0.614,98.34,97.0,0.564,1
433,SAC,21600434,5,3,19,1,UTA,7,6,22,-1,106.8,106.9,1.18,12.0,,0.791,,12.5,0.556,87.5,0.465,106.9,106.8,1.73,16.7,0.209,,,12.6,0.556,87.62,87.5,0.535,0
434,HOU,21600435,4,8,22,14,PHX,7,6,23,-14,130.2,113.3,2.5,21.5,0.273,0.667,0.484,12.5,0.641,97.0,0.548,113.3,130.2,2.22,15.3,0.333,0.727,0.516,9.2,0.545,98.62,97.0,0.452,0
435,POR,21600436,6,4,20,-1,DAL,12,5,20,1,105.5,103.3,1.27,11.9,0.286,0.698,0.478,12.1,0.515,91.5,0.507,103.3,105.5,0.88,12.9,0.302,0.714,0.522,18.5,0.563,93.22,91.5,0.493,1
436,BKN,21600437,6,6,15,-16,GSW,19,7,19,16,92.7,105.4,0.85,15.6,0.196,0.729,0.482,23.9,0.543,110.0,0.4,105.4,92.7,2.23,19.1,0.271,0.804,0.518,11.7,0.531,112.1,110.0,0.6,1
437,ORL,21600438,7,7,14,-11,NYK,9,9,18,11,106.0,95.0,1.73,18.0,0.375,0.731,0.546,15.0,0.512,100.0,0.56,95.0,106.0,1.31,15.7,0.269,0.625,0.454,16.0,0.489,101.76,100.0,0.44,1
438,LAL,21600439,7,2,14,-8,MIA,7,6,15,8,109.2,116.2,1.29,14.0,0.255,0.75,0.484,14.3,0.554,98.5,0.429,116.2,109.2,1.92,19.0,0.25,0.745,0.516,13.1,0.617,98.92,98.5,0.571,1
439,BOS,21600440,10,2,27,7,IND,5,3,21,-7,104.8,97.1,1.9,14.3,0.196,0.776,0.467,9.6,0.525,104.5,0.5,97.1,104.8,1.05,15.0,0.224,0.804,0.533,18.1,0.538,105.32,104.5,0.5,0
440,SAS,21600441,8,7,23,-5,LAC,8,6,22,5,106.0,102.0,1.5,14.7,0.174,0.667,0.447,12.0,0.572,99.5,0.519,102.0,106.0,1.46,14.1,0.333,0.826,0.553,13.1,0.49,98.34,99.5,0.481,1
441,CHA,21600442,6,13,8,12,CHI,5,6,20,-12,113.2,98.9,2.5,19.0,0.294,0.644,0.482,11.0,0.535,91.5,0.607,98.9,113.2,2.22,15.5,0.356,0.706,0.518,9.8,0.453,93.36,91.5,0.393,0
442,LAL,21600443,8,6,14,-19,ORL,10,11,20,19,90.9,109.0,0.89,12.2,0.276,0.745,0.486,18.2,0.461,99.5,0.374,109.0,90.9,1.79,18.6,0.255,0.724,0.514,14.0,0.573,102.86,99.5,0.626,1
443,BKN,21600444,6,7,22,-20,CLE,12,4,20,20,93.4,112.3,1.16,16.4,0.163,0.704,0.447,17.9,0.533,106.0,0.403,112.3,93.4,2.55,18.8,0.296,0.837,0.553,10.4,0.543,107.24,106.0,0.597,1
444,OKC,21600445,5,6,21,5,BOS,8,2,29,-5,114.3,118.2,2.23,19.8,0.333,0.711,0.505,13.3,0.536,98.5,0.445,118.2,114.3,2.08,19.9,0.289,0.667,0.495,13.1,0.61,103.14,98.5,0.555,0
445,DET,21600446,12,3,22,-6,GSW,9,2,21,6,105.6,113.3,1.57,16.5,0.184,,,13.1,0.581,106.0,0.431,113.3,105.6,1.52,24.0,,0.816,,21.9,0.68,106.44,106.0,0.569,1
446,WAS,21600447,2,2,21,-27,MIL,8,6,16,27,128.1,100.0,2.42,21.8,0.297,0.814,0.575,12.5,0.669,96.0,0.658,100.0,128.1,1.6,19.1,0.186,0.703,0.425,15.6,0.552,96.4,96.0,0.342,1
447,HOU,21600448,5,3,22,-6,MEM,8,3,16,6,116.0,125.0,1.93,19.8,0.373,0.721,0.532,14.9,0.57,93.0,0.45,125.0,116.0,1.92,18.1,0.279,0.627,0.468,13.0,0.625,97.3,93.0,0.55,1
448,MIA,21600449,4,4,20,-4,NOP,9,7,20,4,89.7,93.8,1.12,14.8,0.255,,,17.5,0.469,97.0,0.495,93.8,89.7,1.7,13.6,,0.745,,10.3,0.463,97.98,97.0,0.505,1
449,MIN,21600450,5,4,21,-4,SAC,7,3,23,4,116.7,118.5,1.38,14.8,0.311,0.795,0.536,14.4,0.58,91.0,0.458,118.5,116.7,2.45,21.7,0.205,0.689,0.464,12.0,0.633,91.3,91.0,0.542,1
450,ATL,21600451,10,4,25,1,DEN,3,7,29,-1,111.2,109.1,3.25,19.3,0.208,0.733,0.449,8.2,0.542,98.5,0.512,109.1,111.2,1.8,19.9,0.267,0.792,0.551,15.2,0.578,100.46,98.5,0.488,0
451,TOR,21600452,12,4,19,6,UTA,7,2,16,-6,111.8,104.3,1.2,10.9,0.15,,,10.8,0.594,93.5,0.529,104.3,111.8,1.17,16.5,,0.85,,19.1,0.555,94.92,93.5,0.471,0
452,PHI,21600453,7,6,31,-7,PHX,7,6,24,7,113.7,118.3,1.15,17.0,0.214,0.6,0.402,19.6,0.626,103.0,0.427,118.3,113.7,1.25,17.8,0.4,0.786,0.598,19.2,0.645,104.48,103.0,0.573,1
453,SAS,21600454,9,3,17,20,POR,8,2,19,-20,102.3,125.0,1.24,16.9,0.32,0.641,0.461,19.3,0.523,88.0,0.355,125.0,102.3,1.58,16.1,0.359,0.68,0.539,13.6,0.63,89.64,88.0,0.645,0
454,LAC,21600455,9,4,16,-2,DAL,13,4,14,2,98.9,96.7,1.75,16.6,0.296,0.81,0.521,13.2,0.481,91.0,0.516,96.7,98.9,0.85,14.7,0.19,0.704,0.479,22.0,0.558,92.22,91.0,0.484,1
455,BOS,21600456,10,2,20,5,NYK,5,6,23,-5,125.3,120.0,3.57,18.7,0.314,0.583,0.444,7.4,0.584,95.0,0.561,120.0,125.3,0.65,8.7,0.417,0.686,0.556,17.9,0.576,97.84,95.0,0.439,0
456,CLE,21600457,14,2,19,1,GSW,8,4,24,-1,107.9,105.9,1.67,14.2,0.361,0.744,0.519,11.9,0.5,101.5,0.462,105.9,107.9,1.25,18.6,0.256,0.639,0.481,19.6,0.602,103.92,101.5,0.538,0
457,SAS,21600458,7,3,19,19,CHI,9,1,19,-19,107.5,129.3,1.43,15.5,,0.65,,15.1,0.527,92.5,0.384,129.3,107.5,2.31,22.0,0.35,,,14.1,0.637,95.08,92.5,0.616,0
458,MIN,21600459,11,2,21,-12,OKC,8,4,24,12,107.5,119.1,1.46,15.2,0.277,0.659,0.455,14.0,0.537,93.5,0.434,119.1,107.5,1.73,19.5,0.341,0.723,0.545,16.0,0.605,96.84,93.5,0.566,1
459,LAL,21600460,7,3,21,9,LAC,9,5,20,-9,102.0,111.0,1.5,17.8,0.26,0.702,0.474,16.0,0.539,100.0,0.482,111.0,102.0,1.29,13.9,0.298,0.74,0.526,14.0,0.571,99.44,100.0,0.518,0
460,WAS,21600461,7,6,16,5,MIL,8,2,19,-5,104.1,110.3,1.93,19.5,0.314,,,14.3,0.525,97.5,0.452,110.3,104.1,1.71,21.7,,0.686,,17.5,0.609,98.46,97.5,0.548,0
461,MEM,21600462,7,4,19,-10,ORL,5,3,21,10,109.7,120.4,2.83,15.3,0.095,0.75,0.43,6.5,0.577,93.0,0.464,120.4,109.7,2.56,18.4,0.25,0.905,0.57,9.7,0.602,92.68,93.0,0.536,1
462,BKN,21600463,4,8,21,2,CHA,11,3,24,-2,118.8,116.8,1.73,20.1,0.128,,,14.9,0.677,101.0,0.524,116.8,118.8,2.09,16.5,,0.872,,10.9,0.562,101.82,101.0,0.476,0
463,CLE,21600464,8,3,23,-16,DET,12,4,19,16,90.0,106.0,0.86,14.6,0.275,0.778,0.533,22.0,0.505,100.0,0.394,106.0,90.0,2.08,18.4,0.222,0.725,0.467,12.0,0.538,100.86,100.0,0.606,1
464,CHI,21600465,10,3,15,5,IND,5,5,21,-5,96.8,91.4,1.21,13.5,0.358,0.787,0.56,15.1,0.472,93.0,0.509,91.4,96.8,1.63,20.4,0.213,0.642,0.44,17.2,0.498,92.86,93.0,0.491,0
465,DAL,21600466,4,1,22,-7,NOP,6,3,19,7,115.6,120.7,2.45,22.0,,,,12.2,0.614,91.0,0.442,120.7,115.6,2.18,20.3,,,,12.0,0.667,90.44,91.0,0.558,1
466,PHX,21600467,14,6,25,-16,HOU,11,4,22,16,115.9,101.8,1.4,18.3,0.22,0.672,0.468,17.7,0.623,113.0,0.58,101.8,115.9,0.89,11.4,0.328,0.78,0.532,16.8,0.509,115.54,113.0,0.42,1
467,MIN,21600468,11,3,19,14,ATL,8,7,19,-14,96.8,111.8,1.05,15.4,0.346,0.696,0.51,20.4,0.497,93.0,0.417,111.8,96.8,1.73,19.9,0.304,0.654,0.49,16.1,0.578,93.2,93.0,0.583,0
468,POR,21600469,8,4,22,-4,TOR,11,4,12,4,91.9,96.0,1.22,16.8,,,,18.2,0.5,99.0,0.502,96.0,91.9,1.42,12.6,,,,12.1,0.45,100.74,99.0,0.498,1
469,LAC,21600470,6,6,19,-4,DEN,10,1,18,4,105.0,102.0,1.38,16.6,0.265,0.854,0.557,15.8,0.562,100.5,0.532,102.0,105.0,1.69,17.2,0.146,0.735,0.443,13.0,0.55,100.56,100.5,0.468,1
470,PHI,21600471,13,5,23,-2,SAC,11,4,19,2,101.0,103.0,0.91,15.5,0.286,,,22.2,0.575,99.0,0.485,103.0,101.0,1.26,17.2,,0.714,,19.2,0.53,101.58,99.0,0.515,1
471,BOS,21600472,6,7,24,10,MEM,14,5,18,-10,118.9,108.4,1.67,21.1,0.4,0.648,0.535,18.9,0.6,95.0,0.557,108.4,118.9,2.0,16.4,0.352,0.6,0.465,11.6,0.511,98.5,95.0,0.443,0
472,MIA,21600473,10,4,23,-12,OKC,3,4,21,12,101.1,114.0,1.08,11.8,0.292,0.591,0.435,14.0,0.515,93.0,0.412,114.0,101.1,1.24,16.0,0.409,0.708,0.565,18.3,0.57,95.62,93.0,0.588,1
473,DAL,21600474,6,5,18,-16,HOU,7,5,22,16,115.1,132.3,2.2,16.9,0.283,0.675,0.452,10.8,0.546,93.0,0.421,132.3,115.1,1.35,17.6,0.325,0.717,0.548,18.3,0.681,96.66,93.0,0.579,1
474,UTA,21600475,6,4,18,2,LAL,8,3,21,-2,108.7,110.9,1.19,14.9,0.426,,,17.4,0.539,92.0,0.49,110.9,108.7,0.95,15.3,,0.574,,21.7,0.596,92.62,92.0,0.51,0
475,WAS,21600476,8,1,27,6,IND,10,4,29,-6,106.1,112.1,1.85,18.6,0.149,0.66,0.404,13.1,0.572,99.0,0.47,112.1,106.1,1.17,15.8,0.34,0.851,0.596,18.2,0.589,98.52,99.0,0.53,0
476,CHA,21600477,7,3,13,19,ORL,7,7,15,-19,126.3,106.3,1.79,19.0,0.342,,,14.7,0.65,95.0,0.585,106.3,126.3,1.92,19.5,,0.658,,13.7,0.559,95.38,95.0,0.415,0
477,NYK,21600478,8,7,23,-4,ATL,8,3,19,4,97.1,94.2,1.27,12.9,0.358,0.678,0.508,14.3,0.452,94.64,0.498,94.2,97.1,1.11,14.0,0.322,0.642,0.492,17.3,0.469,99.31,94.64,0.502,1
478,MIL,21600479,8,5,14,25,DET,4,1,12,-25,100.0,126.6,2.55,20.9,0.28,0.895,0.545,11.7,0.495,94.0,0.382,126.6,100.0,5.14,26.9,0.105,0.72,0.455,7.4,0.654,95.04,94.0,0.618,0
479,BKN,21600480,9,6,22,-2,CHI,8,8,17,2,103.1,103.1,1.31,16.1,0.235,0.556,0.4,16.7,0.532,97.0,0.451,103.1,103.1,1.11,14.4,0.444,0.765,0.6,18.4,0.501,100.9,97.0,0.549,1
480,NOP,21600481,11,5,16,4,LAC,6,4,20,-4,102.1,106.3,1.15,11.5,0.328,0.833,0.571,13.5,0.481,96.0,0.431,106.3,102.1,3.29,18.2,0.167,0.672,0.429,7.3,0.53,97.08,96.0,0.569,0
481,PHX,21600482,11,4,25,-21,SAS,11,7,20,21,98.0,120.2,0.91,15.8,0.214,,,22.0,0.579,99.5,0.39,120.2,98.0,1.25,14.9,,0.786,,16.2,0.607,98.78,99.5,0.61,1
482,MIN,21600483,8,3,15,-2,DEN,6,4,17,2,112.9,112.0,1.93,22.1,0.293,0.642,0.489,16.1,0.602,92.5,0.514,112.0,112.9,3.63,20.9,0.358,0.707,0.511,8.7,0.507,93.82,92.5,0.486,1
483,POR,21600484,6,4,16,13,SAC,8,3,20,-13,110.9,95.7,1.19,16.0,,,,17.4,0.609,92.5,0.583,95.7,110.9,1.82,16.7,,,,11.8,0.499,94.4,92.5,0.417,0
484,GSW,21600485,4,9,16,10,TOR,13,6,18,-10,122.2,111.0,1.65,23.3,,0.667,,20.2,0.68,99.5,0.588,111.0,122.2,3.43,16.7,0.333,,,7.0,0.493,100.3,99.5,0.412,0
485,CHA,21600486,9,8,11,9,MIA,6,10,19,-9,91.9,82.8,2.0,14.1,0.224,0.865,0.527,9.1,0.451,99.0,0.558,82.8,91.9,1.53,19.9,0.135,0.776,0.473,17.2,0.467,99.82,99.0,0.442,0
486,MEM,21600487,8,9,27,34,OKC,5,7,18,-34,126.7,87.9,1.71,18.6,0.35,0.582,0.484,15.6,0.628,90.5,0.759,87.9,126.7,0.47,7.6,0.418,0.65,0.516,20.9,0.441,94.76,90.5,0.241,0
487,CLE,21600488,7,3,16,6,BOS,15,4,23,-6,119.2,125.3,2.36,19.8,0.19,0.591,0.395,11.1,0.626,99.0,0.482,125.3,119.2,1.61,20.1,0.409,0.81,0.605,18.2,0.636,100.88,99.0,0.518,0
488,PHI,21600489,6,1,16,-17,UTA,9,6,11,17,92.2,112.4,1.0,13.1,,0.711,,17.8,0.458,89.5,0.368,112.4,92.2,1.4,17.3,0.289,,,16.9,0.586,92.42,89.5,0.632,1
489,PHX,21600490,10,4,28,8,TOR,12,5,24,-8,100.0,92.9,1.0,15.0,0.314,0.792,0.545,20.2,0.532,98.5,0.538,92.9,100.0,0.53,8.6,0.208,0.686,0.455,19.4,0.518,99.44,98.5,0.462,0
490,DAL,21600491,8,2,17,12,LAL,8,1,18,-12,113.5,101.1,1.41,19.3,0.317,,,19.1,0.607,88.5,0.586,101.1,113.5,1.0,13.8,,0.683,,17.0,0.563,88.58,88.5,0.414,0
491,CHI,21600492,8,5,23,-10,IND,7,6,22,10,105.2,116.8,1.31,13.3,0.327,0.773,0.531,13.5,0.517,95.5,0.421,116.8,105.2,2.36,19.8,0.227,0.673,0.469,11.6,0.589,96.42,95.5,0.579,1
492,WAS,21600493,12,7,21,23,BKN,9,0,16,-23,95.0,119.2,0.86,14.5,,0.757,,21.0,0.559,99.5,0.355,119.2,95.0,1.4,20.4,0.243,,,20.2,0.662,100.58,99.5,0.645,0
493,MIA,21600494,7,8,20,-3,BOS,6,2,11,3,123.2,120.0,2.0,21.7,0.205,0.69,0.457,14.7,0.674,95.0,0.491,120.0,123.2,2.92,24.8,0.31,0.795,0.543,12.6,0.604,96.58,95.0,0.509,1
494,NYK,21600495,7,6,18,-12,NOP,4,5,12,12,103.0,91.1,1.69,17.3,0.125,0.741,0.462,12.9,0.562,101.0,0.576,91.1,103.0,1.29,13.6,0.259,0.875,0.538,13.9,0.46,103.76,101.0,0.424,1
495,LAC,21600496,8,4,25,-24,HOU,12,5,17,24,134.6,112.6,2.23,20.4,0.25,0.731,0.522,12.5,0.701,103.5,0.636,112.6,134.6,1.47,15.7,0.269,0.75,0.478,14.6,0.563,105.48,103.5,0.364,1
496,MIN,21600497,8,5,17,17,MIL,4,4,19,-17,112.5,130.3,1.57,18.7,0.25,0.657,0.451,15.9,0.608,88.5,0.398,130.3,112.5,2.73,23.6,0.343,0.75,0.549,12.4,0.673,88.86,88.5,0.603,0
497,ATL,21600498,10,2,21,7,DET,9,7,24,-7,109.4,101.0,1.93,20.3,0.308,0.647,0.476,15.6,0.53,96.5,0.549,101.0,109.4,1.22,16.5,0.353,0.692,0.524,18.6,0.526,99.62,96.5,0.451,0
498,SAS,21600499,7,5,18,16,POR,10,3,23,-16,100.0,117.0,1.73,16.3,,0.625,,11.7,0.545,94.0,0.396,117.0,100.0,1.29,17.2,0.375,,,18.1,0.618,95.12,94.0,0.604,0
499,DEN,21600500,5,1,26,-2,PHI,5,5,33,2,119.6,122.8,2.64,20.4,0.319,0.673,0.505,10.8,0.598,101.5,0.535,122.8,119.6,2.27,17.8,0.327,0.681,0.495,10.9,0.593,101.32,101.5,0.465,1
500,GSW,21600501,5,4,12,9,DAL,11,7,12,-9,103.1,112.5,2.2,16.7,0.273,0.762,0.485,10.4,0.497,96.0,0.438,112.5,103.1,2.38,23.0,0.238,0.727,0.515,13.5,0.596,99.1,96.0,0.562,0
501,SAC,21600502,6,3,12,-14,MEM,6,3,20,14,133.3,114.0,3.57,20.3,0.295,,,8.3,0.616,85.0,0.55,114.0,133.3,1.31,14.9,,0.705,,15.1,0.581,86.14,85.0,0.45,1
502,CHI,21600503,9,5,21,-20,MIL,7,8,19,20,107.9,128.9,2.09,17.8,0.333,,,12.4,0.504,89.5,0.362,128.9,107.9,2.42,22.5,,0.667,,13.3,0.66,92.1,89.5,0.638,1
503,NYK,21600504,7,3,20,-7,HOU,3,2,20,7,125.2,117.3,2.31,20.3,0.275,0.661,0.487,12.6,0.616,103.5,0.535,117.3,125.2,3.0,14.6,0.339,0.725,0.513,6.7,0.526,108.88,103.5,0.465,1
504,CLE,21600505,6,1,17,12,CHA,3,7,19,-12,121.1,133.0,1.85,19.2,,0.721,,14.4,0.618,90.5,0.486,133.0,121.1,2.83,14.3,0.279,,,6.6,0.63,92.56,90.5,0.514,0
505,PHX,21600506,6,2,21,-5,UTA,3,4,16,5,95.6,100.0,0.82,8.1,0.212,,,12.2,0.47,90.5,0.396,100.0,95.6,1.13,14.9,,0.788,,16.5,0.556,92.1,90.5,0.604,1
506,LAC,21600507,4,4,25,-26,OKC,9,6,20,26,95.7,122.6,0.82,12.1,0.196,0.783,0.489,18.5,0.522,92.5,0.316,122.6,95.7,2.78,19.6,0.217,0.804,0.511,9.7,0.61,94.32,92.5,0.684,1
507,ATL,21600508,6,6,21,2,SAS,5,6,21,-2,112.9,109.8,2.08,17.7,0.268,0.74,0.491,11.9,0.549,91.92,0.473,109.8,112.9,2.25,19.5,0.26,0.732,0.509,11.8,0.562,93.99,91.92,0.528,0
508,DET,21600509,7,5,18,9,MIA,6,4,22,-9,113.8,104.3,1.23,12.8,0.327,,,13.8,0.559,94.0,0.526,104.3,113.8,2.08,20.5,,0.673,,12.8,0.577,96.3,94.0,0.474,0
509,IND,21600510,5,5,16,13,ORL,6,7,22,-13,118.2,106.1,2.55,20.7,0.25,0.732,0.52,11.1,0.606,98.5,0.583,106.1,118.2,2.5,18.3,0.268,0.75,0.48,10.2,0.511,100.7,98.5,0.417,0
510,MIN,21600511,11,5,25,-6,POR,10,8,19,6,94.7,101.1,1.24,15.8,,0.857,,18.1,0.469,94.0,0.444,101.1,94.7,0.93,11.6,0.143,,,14.9,0.557,97.12,94.0,0.556,1
